id,question
274,What is a benefit of booking a hotel in the City or Canary Wharf over the weekend?
274,How does the atmosphere in the City change over the weekend?
274,Which places in the City remain open during the weekend?
275,"What type of music can I expect to hear in the clubs of Farringdon, Hoxton, and Shoreditch?"
275,"Which famous club is located in the Farringdon, Hoxton, and Shoreditch area?"
275,"What kind of crowd does the clubs in the Farringdon, Hoxton, and Shoreditch area attract?"
275,Where else in London can I find big name DJs playing house and techno music?
275,What unique venues host night events in London besides clubs?
276,What type of transportation can I use to get to the Royal Museums Greenwich?
276,Which specific museums are part of the Royal Museums Greenwich?
276,Is the Cutty Sark a museum or a different type of attraction?
276,What is the nearest DLR station to the Royal Museums Greenwich?
276,Are there any observatories included in the Royal Museums Greenwich?
277,What is the name of the triangular skyscraper in South Bank that is the tallest in the UK?
277,On which floor is the viewing deck of the skyscraper located?
277,How can I book tickets for the viewing deck of the skyscraper?
277,Are there any dining options available within the skyscraper?
277,Which tube station is closest to the skyscraper?
278,Where in London is Borough Market located?
278,What can I find at Borough Market besides wholesale produce?
278,Which specific stand in Borough Market is known for its grilled cheese?
278,Whose praise has the grilled cheese at Kappacasein Dairy earned?
278,What kind of meal can I expect to have at Borough Market?
279,Is the Walkie-Talkie building located at 20 Fenchurch Street considered one of London's most attractive skyscrapers?
279,Does the rooftop garden at the Walkie-Talkie building offer views of the Thames and the south side of the river?
279,Is it free to visit the rooftop garden at the Walkie-Talkie building?
279,"Do I need to book in advance to visit the rooftop garden at the Walkie-Talkie building, especially during the summer?"
279,Which tube station is closest to the Walkie-Talkie building?
280,What kind of crowd does the Mayfair nightclub area attract?
280,Is there a specific music genre common in Mayfair nightclubs?
280,Are there any entry restrictions I should be aware of for Mayfair nightclubs?
280,Can you name a few notable nightclubs in the Mayfair area?
280,How would you describe the pricing of drinks in Mayfair nightclubs?
281,How much time should I allow for each Tube stop when travelling near the centre?
281,What are some transport hub stations with many hotels nearby?
281,Should I consider staying in a hotel further out from the centre of London?
281,How much time can I expect to spend on a journey if I stay further out and have to change lines?
281,Why is it important to check the closest Tube station to my hotel?
282,What is the primary issue mentioned that occurs throughout London?
282,Which days of the week is this behaviour more likely to happen?
282,What should you do if you are harassed?
282,Are there specific areas in London where trouble is more likely to occur?
282,"Aside from drunken behaviour, what other types of behaviour are mentioned as likely to occur?"
283,What does the name 'London' refer to today?
283,Which historical city is now known as 'The City'?
283,What happened to the surrounding towns and villages around London over the centuries?
283,What does the term 'Greater London' include?
283,What kind of spaces does London retain despite being densely populated?
284,Where is the center of London's gay scene located?
284,Which area has recently seen an increase in gay venues?
284,What kind of clientele can be found in many bars in Camden Town and Shoreditch?
284,Is there a way to find out what events are happening during my visit?
284,Which section and subsection of the travel guide does this information belong to?
285,What measures have been taken to address street-level crime in London?
285,Which organizations are collaborating with the police to reduce theft and pickpocketing in London's major retail areas?
285,How does the level of pickpocketing in London compare to other major European cities?
285,What precautions should I take to secure my valuables while in London?
285,Have the efforts of the police and their partners been effective in managing theft and pickpocketing in London?
286,Are there hostels in London beyond those owned by major chains?
286,Where can I find information about hostels in a specific area of London?
286,Are hostels available in all districts of London?
286,Is it possible to stay in independently owned hostels in London?
286,How are hostels in London organized in terms of district information?
287,What kind of accommodation does this guide provide information about?
287,Which price ranges are used in this guide for London?
287,Is this guide focused on a specific type of room?
287,Does this guide cover any other sections besides 'Sleep'?
287,Are there any subsections within the 'Sleep' category in this guide?
288,What city is this meal price information for?
288,Which part of the travel assistant application does this information belong to?
288,What is the topic of this specific section of the guide?
288,What does the price range represent in this context?
288,Are drinks included in the given meal prices?
289,When is the annual Boxing Day sale held in London?
289,Which event in late November offers significant discounts on luxury goods?
289,What are the names of the main streets for shopping in Central London's West End?
289,On which day do many West End stores close later than usual?
289,What is the typical closing time for West End stores on Thursdays?
290,What is a common scam to be aware of when buying tickets at London train stations?
290,How does the ticket machine scam in London typically unfold?
290,What should I say if someone approaches me offering help at a ticket machine in London?
290,At what point in the transaction do scammers usually cancel the purchase?
290,What is the main goal of the scammers in the ticket machine scam mentioned?
291,What is the standard percentage for the service fee that might be included in the bill?
291,When is it considered polite to leave a tip that's more than 10%?
291,Is it customary to tip for counter service in London?
291,What does the general tip amount cover if the service has been satisfactory?
291,What tax is included in all meals in London?
292,What should I do if I encounter tissue sellers begging for money on trains in London?
292,Who benefits from the money collected by tissue sellers on trains?
292,How can I report tissue sellers on trains if I am above ground in London?
292,What is the note from tissue sellers on trains asking for?
292,What is the organized scheme behind the tissue sellers on trains in London?
293,Which areas in London are known for authentic Indian food?
293,Can I find cheap Indian eateries in London?
293,Where can I try South Indian 'tiffin' items in London?
293,Which London areas serve hot pongal?
293,"If I'm in the mood for dosas, which parts of London should I visit?"
294,What kind of stores can be found on Tottenham Court Road?
294,Can you name a famous store on Tottenham Court Road?
294,Which tube stations are near Tottenham Court Road for shopping?
294,Is Tottenham Court Road known for designer interiors?
294,Which section does information about Tottenham Court Road belong to?
295,What century was Tower Bridge built in?
295,What notable structure is Tower Bridge located near?
295,What kind of bridge is Tower Bridge?
295,How can I access the interior of Tower Bridge?
295,Which tube station is closest to Tower Bridge?
296,How old is the Tower of London?
296,What significant items are housed within the Tower of London?
296,Who guards the Tower of London?
296,Are there any ghost-related activities available at the Tower of London?
296,Can visitors dine within the Tower of London complex?
297,What iconic monument is located in Trafalgar Square?
297,What was introduced to control the pigeon population in Trafalgar Square?
297,What is the name of the project that has displayed various artworks since 1999?
297,Which famous gallery is near Trafalgar Square?
297,Which tube station is closest to Trafalgar Square?
298,What kind of help does Transport for London offer for tourists planning their trips?
298,Are there pre-planned routes available for tourists in London?
298,Do any of the London itineraries involve famous landmarks?
298,Which transport networks are featured in the itineraries provided by Transport for London?
298,What might make a tourist feel overwhelmed when planning a trip to London?
299,What are the different types of homestay styles available in London?
299,Which website specializes in high-end homestays with full hotel services?
299,What precautions should guests and homeowners take to safeguard their valuables?
299,Why should homeowners provide guests with terms and conditions of their live-in house rules?
299,How does this new trend of accommodation allow guests to experience London differently?
300,Is it advisable to sit on the upper or lower deck of a night bus in London for safety reasons?
300,Does the presence of more passengers affect safety when traveling on a night bus in London?
300,Which part of a night bus in London offers better visibility to the bus driver?
300,Are there specific safety considerations for traveling on a night bus in London related to where you sit?
300,Why might the lower deck of a night bus in London be considered safer than the upper deck?
301,Which are the two historic breweries mentioned in London?
301,Where was Young's brewery originally founded and where is it now located?
301,Which well-known establishment of Young's has a great view of the River Thames?
301,What is the flagship beer of Fullers?
301,What type of beer should I ask for if I want to try a truly authentic Cockney pint?
302,What is the budget for accommodation in London?
302,Is there a specified upper limit for lodging expenses in London?
302,Are there any options for staying in London that cost less than £70?
302,What is the maximum amount I should budget for sleeping arrangements in London?
302,Can you find accommodations in London within a £70 budget?
303,What kind of breakfast can I get in London for up to £6?
303,Until what time can I get breakfast at most pubs in London?
303,What are 'greasy spoons' and where can I find them in London?
303,What is typically included in a supermarket 'meal deal' in London?
303,Why are supermarkets a good option for budget travelers in London?
304,What kind of people often visit the restaurants on Upper Street?
304,Which tube stations are close to Upper Street in Islington?
304,Is Upper Street known for having good restaurants?
304,Which specific area of London is Upper Street located in?
304,What type of establishments can be found on Upper Street?
305,Which city is the Victoria and Albert Museum located in?
305,What is the nearest tube station to the Victoria and Albert Museum?
305,Is the Victoria and Albert Museum a place to see in London?
305,Can you confirm if the Victoria and Albert Museum is listed under Museums and galleries?
305,Does the Victoria and Albert Museum belong to the See section in our travel guide?
306,What is the name of the activity mentioned in the See section of London?
306,Is the London Wall part of the suggested itineraries for London?
306,Which historical structure can I explore as part of the itineraries in London?
306,Are there walking tours available for the attraction listed under the See section in London?
306,What can I do in London according to the itineraries that involves a wall?
307,How do I get to the Wallace Collection by Tube?
307,Is the Wallace Collection in the 'See' section of London's attractions?
307,Will I find the Wallace Collection listed under Museums and galleries?
307,Which Tube station is closest to the Wallace Collection?
307,Is the Wallace Collection located in London?
308,What are some notable landmarks in Wandsworth?
308,Does Wandsworth have any popular parks?
308,What is the housing like in the southern part of Wandsworth?
308,Are there any significant areas along the Thames in Wandsworth?
308,Is the London Wetland Centre located in Wandsworth?
309,What kind of establishments can I find on Wardour Street?
309,In which area of London is Wardour Street located?
309,Which tube station is closest to Wardour Street?
309,Is Wardour Street known for its dining options?
309,Who might enjoy visiting Wardour Street for a meal?
310,Which historical county does Outer West London mostly cover?
310,Is Heathrow Airport located in Outer West London?
310,Does Outer West London include any parks?
310,What museum can be found in Outer West London?
310,Which part of London is Chiswick House located in?
311,Which shopping mall in London is located in Shepherd's Bush?
311,What are the two main types of transport serving Westfield London?
311,Is it recommended to use public transport to reach Westfield London?
311,Is there parking available at Westfield London?
311,Which specific Tube station is closest to Westfield London?
312,Which shopping mall is located near Queen Elizabeth Olympic Park?
312,Is there parking available at Westfield Stratford City?
312,What makes Westfield Stratford City easily accessible by car?
312,Can I park at Westfield Stratford City to visit the nearby park?
312,Which public transportation options are available to reach Westfield Stratford City?
313,What are some of the historical sights in Westminster?
313,Which parks can I relax in while visiting Central London's Westminster district?
313,Is Buckingham Palace located in Westminster?
313,Can I find cultural attractions in Westminster?
313,Is Westminster the seat of government in London?
314,Are there many bed and breakfast options in Westminster?
314,What type of accommodations are available near Victoria railway station?
314,Is Pimlico a good area to find small B&Bs?
314,Are most of the B&Bs in Pimlico located near Victoria railway station?
314,In which section of the travel guide can I find information about hotels in London?
315,"What types of products is Jermyn Street in Westminster, London known for?"
315,Which street in Westminster is famous for men's bespoke tailors?
315,Can you name some of the renowned tailors located on Savile Row?
315,What is the nearest tube station to Savile Row and Jermyn Street?
315,"Is Westminster a good place for shopping, particularly for men's clothing?"
316,When can I take a tour of the Palace of Westminster?
316,What significant events have taken place at Westminster Abbey?
316,Is there a place to dine at Westminster Abbey?
316,Which famous bell is housed in the Elizabeth Tower?
316,What is the nearest tube station to these landmarks?
317,How much does the entry to Westminster Abbey cost for an adult?
317,What is the online price for an adult ticket to the Tower?
317,What is the cost of a day pass for an adult with the London Pass?
317,How many attractions can I access with the London Pass?
317,What is the best way to visit multiple expensive attractions in London in a day?
318,Which part of London is generally more crowded with tourists for dining?
318,What is the advantage of dining where mostly Londoners go?
318,When is the best time to visit the places where Londoners dine?
318,Are there many places to eat in central London?
318,Which areas in London might offer a more pleasant dining experience?
319,Where is the All England Lawn Tennis and Croquet Club located?
319,What is the name of the theatre in Wimbledon?
319,Is there a museum dedicated to tennis in Wimbledon?
319,Which famous sporting event takes place in Wimbledon annually?
319,What notable outdoor space is associated with Wimbledon?
320,What year was Davys established?
320,How many bars does Davys own in central London?
320,Which two wine venues are located in Smithfield?
320,Where can I go for a high-end wine tasting experience in London?
320,What is particularly notable about the tour price at Vinopolis?
321,Do all bars in London offer cocktails?
321,Are there specific bars in London known for their cocktails?
321,Is it common for bars in London to have a cocktail menu?
321,What types of bars can I find in London that serve cocktails?
321,"If I'm looking for a variety of cocktails, should I go to any bar or a specific type of bar in London?"
322,What is the typical price range for tourist accommodation in London?
322,How does the room size vary with the price for hotels in London?
322,What is the usual cost for a two- or three-star hotel in central London?
322,Are there any benefits to booking chain hotels in advance in London?
322,Which area in London is the most expensive to stay in and what type of hotels are predominantly located there?
323,Can I find information about the London gay scene on qxmagazine.com?
323,Is qxmagazine.com a weekly publication?
323,Are the night by night listings on qxmagazine.com available both online and in print?
323,Does the magazine cover the London gay scene comprehensively?
323,Is there a specific section on qxmagazine.com for gay and lesbian drinks? 
324,What type of cuisines can I find for £15 in London?
324,Are there any French restaurants offering lunch menus at this price point?
324,Can I find Mediterranean restaurants with cheaper lunch menus in London?
324,"What about international restaurants, do they offer two or three course lunch menus for £15?"
324,Is it common for more expensive restaurants to have cheaper lunch menus?
325,What is the price range for dining in London?
325,Can I find meals within £15 to £50 in London?
325,Is the budget for eating out in London between £15 and £50?
325,Are there dining options in London that cost between £15 and £50?
325,What is the estimated cost for a meal in London according to the Eat section?
326,What kind of meal can I expect to have in London with a budget of £25?
326,Will I be able to afford a glass of wine with my meal using £25 in London?
326,Are there many restaurants in London that serve good meals within a £25 budget?
326,Can I expect to have enough money left for the tube ride home after dining with a £25 budget in London?
326,What is the range of choices I can expect when dining with a £25 budget in London?
327,What is the minimum amount I should expect to spend at these finer restaurants in London?
327,Which famous chefs might be associated with these high-end dining options?
327,Is it necessary to make reservations in advance for these establishments?
327,Will there be a dress code enforced at these restaurants?
327,Which is the oldest restaurant in London that I can visit?
328,Should I request £50 notes when I'm exchanging money?
328,Will shops in London generally accept £50 notes for payments?
328,What kind of notes should I ask for when exchanging money at a bureau de change?
328,Is there a guide available for understanding bank notes in London?
328,Are £50 notes commonly used in everyday transactions in London?
329,What is the budget for dining in London?
329,Does the budget for eating in London exceed 50 pounds?
329,Is London an expensive city to dine in?
329,Are there options for meals in London that cost over 50 pounds?
329,Can I expect to spend more than 50 pounds on a meal in London?
330,What price range should I expect for a meal and drink at a pub in London?
330,What types of cuisines can I find in a buffet within the £6–10 range?
330,Are there any special offers I should look out for when dining at pubs?
330,Can I use the buy-one-get-one-free offer for two main dishes for myself?
330,Is it possible to bring a friend to share the buy-one-get-one-free offer at pubs?
331,What is the price range for sleeping arrangements in London?
331,Can I find accommodation in London within a budget of £100?
331,What is the minimum amount I should expect to spend on lodging in London?
331,What is the highest price mentioned for staying in London?
331,"If I plan to visit London, how much should I budget for accommodation at the lower end?"
332,What kind of meals can I get in London for £8?
332,Where can I find all-you-can-eat buffets in London?
332,Are takeaways in London generally expensive?
332,Do takeaways in London offer seating options?
332,Should I check with my hotel before ordering takeaway food in London?
333,Is this related to a musical in London?
333,Does this involve a famous composer?
333,Is Sweeney Todd mentioned in this context?
333,Am I looking at information about a cultural attraction?
333,Is this about a theatre experience in the city?
334,What city am I getting information about?
334,Which part of the travel experience is this information related to?
334,Is there a specific category within 'See' that this information falls under?
334,Are there any particular sights or attractions mentioned in the text?
334,Is the information provided in the text detailed or brief?
335,What city is being referred to here?
335,Which part of the trip does this information pertain to?
335,Is there a specific area mentioned within the 'See' section?
335,Are there any particular sights or attractions highlighted in this text?
335,Does the text provide any details about the activities available in London?
336,How much does the 48-hour Roma Pass cost in August 2024?
336,How many days is the 48-hour Roma Pass valid for?
336,Are all museums free with the 48-hour Roma Pass?
336,Is the 48-hour Roma Pass limited to a certain number of free sites?
336,Which month is the €36.50 fee for the 48-hour Roma Pass applicable?
337,What should I do if plainclothes police in Rome ask to see my passport?
337,How can I deter scammers posing as police in Rome?
337,Which uniformed officers handle customs work in Rome?
337,What is the scam involving plainclothes police in Rome trying to achieve?
337,Should I cooperate if approached by plainclothes police in Rome asking about 'drug money'?
338,What is the typical price of a pint of beer in pubs?
338,How much does it usually cost to enter a disco?
338,Are any drinks included with the disco entrance fee?
338,What is the average cost of drinks in discos?
338,Is the cost of pub beer more or less expensive than drinks in discos?
339,Is the Vatican Museum a must-visit in Rome?
339,Where can I view the Sistine Chapel in Rome?
339,What are some notable artworks I can see while heading to the Sistine Chapel?
339,Does the Vatican Museum have an Egyptian collection?
339,Which famous artists' paintings can be found in the Pinacoteca within the Vatican Museum?
340,What kind of dish is Abbacchio a 'scottadito'?
340,Is 'Abbacchio a scottadito' a popular food in Rome?
340,Are lamb chops the main ingredient in 'Abbacchio a scottadito'?
340,Can you find 'Abbacchio a scottadito' in the eat section for Rome?
340,Is 'Abbacchio a scottadito' a dish listed under a specific subsection in Rome?
341,Is there a place to enjoy music and dance near Piazza Navona?
341,Are there any pubs in Campo dei fiori and what should I be aware of?
341,Can you recommend a specific place to visit in Via del Fico?
341,Is there an Irish pub worth visiting near Piazza Navona?
341,What kind of activities are available in the narrow streets behind Piazza Navona?
342,What methods do thieves in Rome commonly use to steal handbags?
342,How do pickpockets in Rome distract their victims?
342,What tactics do groups of beggar kids in Rome employ to pick pockets?
342,What is the advised response to someone invading your personal space in Rome?
342,"According to the traveller's quote, what is the preferred attitude to avoid theft in Rome?"
343,Which hill provides excellent views of Rome and overlooks Trastevere?
343,Who a hill is there that gives good views of the Vatican and is on the edge of the Borghese Gardens?
343,What is the hill that overlooks the Vatican but is not one of the seven hills of Rome?
343,What can you find to the north that is not part of the seven hills?
343,Are there hills in Rome that are not included in the seven and what are some of them?
344,Does the Roma Pass allow me to bypass the lines at attractions?
344,Is the queue at the Colosseum typically more than an hour long?
344,How many free entries do I have with the Roma Pass where I can skip the queues?
344,Can I use the Roma Pass to avoid waiting in line at any attraction?
344,What are the benefits of using the Roma Pass for visiting popular sites in Rome?
345,What are the locations in Rome where the bracelet scam commonly occurs?
345,How much money do the scammers typically demand for each bracelet?
345,What is the recommended action if a scammer tries to grab your hand?
345,What should you do if you're forced to pay for a bracelet?
345,How can you prepare your wallet to minimise costs if you are forced to pay for a bracelet?
346,What does the text suggest about the availability of kid-friendly attractions in Rome?
346,Is the Ferris wheel near Fiumicino Airport still operational for kids?
346,What happened to Lunapark at EUR and when did it occur?
346,Are there any recommendations for entertaining kids in Rome mentioned in the text?
346,Does the text mention any other attractions outside of the major ones for kids in Rome?
347,What is the name of the top haute couture fashion street in Rome that is comparable to Fifth Avenue in New York City?
347,Which famous brands can I find on Via Condotti?
347,Are there other streets near Via Condotti that also offer high fashion boutiques?
347,What types of stores besides clothing can be found on these luxurious streets?
347,"If I'm looking for a specific brand like Prada, should I only search on Via Condotti?"
348,Which city does the Aventino-Testaccio area belong to?
348,What kind of recommendations will I find in the Aventino-Testaccio section?
348,Is the Aventino-Testaccio information related to accommodation options?
348,Are there any specific details or subsections mentioned for Aventino-Testaccio?
348,Can I find sleep-related information under Aventino-Testaccio?
349,Is the Aventino area suitable for sleeping in Rome?
349,What can you tell me about the Testaccio section for my accommodation?
349,Should I consider staying in the Esquilino district?
349,Is San Giovanni a good place to sleep in Rome?
349,How is the Nomentano area for staying overnight?
350,What surprises can I expect to find in the Aventino-Testaccio neighborhoods?
350,Are these neighborhoods typically crowded with tourists?
350,Can you recommend some truly great food spots in Aventino-Testaccio?
350,How do Aventino-Testaccio compare to other central Rome districts?
350,What makes Aventino-Testaccio off-the-beaten-path for travelers?
351,What kind of items are commonly sold as fake products on the streets of Rome?
351,Which groups of people are most likely to be selling counterfeit goods in Rome?
351,What are the legal consequences of buying fake products in Rome?
351,Why do individuals sell fake products despite knowing it's illegal?
351,Where should I buy products to avoid purchasing counterfeit goods in Rome?
352,What types of scams should I be aware of at tourist sites like the Colosseum or Circus Maximus?
352,How does the car scam involving a sales representative typically unfold?
352,What is the common tactic used by souvenir sellers around the Trevi Fountain and Spanish Steps?
352,How should I handle insistent vendors trying to give me 'gifts'?
352,What is the best way to get rid of these vendors if they approach me?
353,What should I be cautious about when exchanging currency in Rome?
353,Where are the highest service fees for currency exchange in Rome?
353,Which area has more reasonable service fees for currency exchange?
353,What is the best time to exchange my money?
353,Are there any places in Rome that don’t charge a service fee for currency exchange?
354,What should I be cautious of outside popular tourist spots like the Colosseum in Rome?
354,How can I identify genuine staff members at tourist attractions in Rome?
354,What tactics do ticket touts in Rome use to scam tourists?
354,Where is the safest place to purchase tickets for tourist attractions in Rome?
354,What can I do if I encounter pushy ticket touts in Rome?
355,Can I find various types of accommodations in Rome?
355,Is Rome a popular tourist destination?
355,Will I have many choices for places to stay in Rome?
355,Does Rome offer different kinds of lodging options?
355,Can I choose where to stay in Rome based on my preferences?
356,How common are tourist scams in Rome?
356,What is the attitude of locals towards these scams?
356,What should I avoid doing when approached by strangers in Rome?
356,Why is it important to be cautious about sharing personal information with strangers in Rome?
356,What kind of risks might I face if I share personal details with unknown individuals in Rome?
357,What is the new name for the Rome Zoo?
357,Where is the Bioparco located in relation to the city center?
357,Which gardens are nearby the Bioparco?
357,Is the Bioparco a suitable place for children to visit in Rome?
357,Which part of the city is the Bioparco situated in?
358,What are the main ingredients in Bucatini all'amatriciana?
358,Is Bucatini all'amatriciana a pasta dish?
358,Which type of pork is used in Bucatini all'amatriciana?
358,Does Bucatini all'amatriciana contain cheese?
358,Are tomatoes part of the Bucatini all'amatriciana recipe?
359,How can I get to Camping Tiber by public transport?
359,What amenities are available at Camping Tiber?
359,What is the contact number for Camping Tiber?
359,Where is Camping Tiber located in relation to the city?
359,What is the name of the river next to Camping Tiber?
360,What is the name of the dish that is Jewish style?
360,Which city is known for Carciofi alla giudia?
360,Is the dish Carciofi alla giudia related to Jewish cuisine?
360,What is the main ingredient in Carciofi alla giudia?
360,In what section can I find information about Carciofi alla giudia in Rome?
361,What is the special dish mentioned for Rome?
361,Which style is used to prepare the artichokes in Rome?
361,Is there a specific section mentioned for the dish Carciofi alla romana?
361,What ingredient is highlighted in the dish Carciofi alla romana?
361,Does the text provide a subsection for the eating category in Rome?
362,How far is Castel Romano from Rome?
362,What kind of shops are available at Castel Romano?
362,Is public transportation available to reach Castel Romano?
362,What is the typical discount rate offered at Castel Romano?
362,Which highway should I take to get to Castel Romano?
363,What day of the week are government museums typically closed in Rome?
363,How many museums and attractions does the Rome municipality operate?
363,Is there a specific age group of European Union citizens that can enter these municipal museums for free?
363,Where can I find the websites for other museums in Rome?
363,What is a good alternative activity to do on the day that government museums are closed?
364,Where should I look to find out when my Roma Pass will stop working?
364,What happens if I try to use an expired Roma Pass at the metro's ticket gate?
364,Where is it recommended to purchase Roma Passes?
364,Are there other places besides tourist offices where I can buy Roma Passes?
364,Why might I want to avoid buying Roma Passes from small booths on the streets?
365,What are the visiting hours for the Children's Museum in Rome?
365,On which days is the Children's Museum closed?
365,Where is the Children's Museum located in relation to Piazza del Popolo?
365,What is the recommended age group for the activities at the Children's Museum?
365,Is it necessary to book tickets in advance for the Children's Museum?
366,Are Chinese restaurants in Rome affordable?
366,How much does it typically cost to dine at Thai or Indian restaurants in Rome?
366,Is sushi more expensive than other ethnic cuisines in Rome?
366,What is the minimum cost for sushi per person in Rome?
366,Are there significant price differences between Chinese and other ethnic restaurants in Rome?
367,What is a popular dish to try in Rome?
367,Is 'Coda alla vaccinara' a vegetarian dish?
367,Which part of the animal is used in 'Coda alla vaccinara'?
367,Is 'Coda alla vaccinara' a stew?
367,Does the dish 'Coda alla vaccinara' originate from Rome?
368,What city is the Colosseo located in?
368,Which section does the information about Colosseo fall under?
368,Is there a specific subsection mentioned for Colosseo?
368,Can you tell me more about the Colosseo in the sleep section?
368,Does the text provide any details about staying near the Colosseo?
369,What is the central attraction in the Colosseo district of Rome?
369,Are there any museums in the Capitoline within the Colosseo district?
369,Is the Roman Forum part of the Colosseo district in Central Rome?
369,Can I find Trajan's Markets in the Colosseo district?
369,Is the Forum of Augustus located in the Colosseo district of Rome?
370,What type of pastry is commonly paired with coffee in Rome?
370,Is 'cornetto' a typical breakfast item in Rome?
370,What beverage is often consumed with a cornetto in Rome?
370,Does the combination of cornetto and cappuccino represent a sweet breakfast option in Rome?
370,Which city is known for the pairing of cornetto and cappuccino?
371,Are there many discos in Rome?
371,Is it challenging to locate discos in Rome without assistance?
371,Would having a guide make it easier to find discos in Rome?
371,Is Rome a large city?
371,What kind of guide would be helpful to find discos in Rome?
372,What kind of architecture can I find in EUR?
372,What is the Palazzo della Civiltà Italiana also known as?
372,Why was the Palazzo della Civiltà Italiana built?
372,What makes visiting the Palazzo della Civiltà Italiana interesting after seeing the Colosseum?
372,What aspect can I compare between the Palazzo della Civiltà Italiana and the Colosseum?
373,What is the Roman-style artichoke dish called?
373,Can you name a pasta dish that includes guanciale?
373,Is there a traditional lamb dish mentioned?
373,Which dish involves veal and baby artichokes?
373,What is a popular Roman breakfast combination?
374,What can you tell me about the Esquilino-San Giovanni area in Rome?
374,Is Esquilino-San Giovanni a good place to stay during my visit?
374,Could you provide more details on accommodation options in Esquilino-San Giovanni?
374,Are there any notable landmarks or attractions near Esquilino-San Giovanni?
374,How is the accessibility to other parts of Rome from Esquilino-San Giovanni?
375,Which district is south of Termini?
375,What market is located in Esquilino-San Giovanni?
375,Which famous piazza is in the Esquilino-San Giovanni district?
375,What notable cathedral can be found in Central Rome's Esquilino-San Giovanni?
375,Is the Cathedral of Rome in the northern part of the city?
376,What kind of music is primarily played at Palacavicchi?
376,How much does it approximately cost to take a cab to Palacavicchi?
376,What activities are available at The Ice Club?
376,What kind of entertainment is offered at the Geronimo pub before midnight?
376,"Is there an entrance fee for the Geronimo pub, and what is the general atmosphere like?"
377,What is the name of the dish mentioned in the Eat section for Rome?
377,Can you describe the dish featured in Rome's Eat section?
377,Is the zucchini flowers dish in Rome a fried food?
377,Which part of the zucchini is used in the dish mentioned in Rome's Eat section?
377,How is the zucchini dish in Rome prepared?
378,Which luxury department store chain from Milan has branches in Rome?
378,How many flagship stores does La Rinascente have in Rome?
378,Where is one of La Rinascente's stores located in relation to the Trevi Fountain?
378,What historic structure can be seen in the basement of La Rinascente's Via de Tritone store?
378,Who can see the Roman aqueduct in the basement of La Rinascente?
379,What time should I go to Testaccio for nightlife?
379,Which metro line and station should I use to get to Testaccio?
379,What is the best season to enjoy nightlife in Testaccio?
379,Where does the dancing scene move to during the summer?
379,What happens to many clubs in Rome during the summer months?
380,Are there any days when government-owned museums in Rome offer free entry?
380,I'm planning to visit historical sites in Rome. Are there any days when I can enter for free?
380,Does Rome have any free admission days for its historical sites?
380,I'm interested in visiting government-owned museums in Rome. Are there any free admission days I should know about?
380,Does the city of Rome offer any free entry days for its major sites and museums?
381,What is the name of the camping site located in the hills north of Rome?
381,Which exit should I take from Rome's ring road to get to Happy Valley?
381,What public transport can I use to reach the camping site from Piazza Flaminia?
381,Is there a pool available at Happy Valley?
381,What is the phone number to contact Happy Valley?
382,Where can I find hotel listings for Rome?
382,Which districts should I look into for accommodations in Rome?
382,Why shouldn't I add new hotel listings here?
382,What is the appropriate place to add new hotel listings for Rome?
382,Is there a specific subsection for sleep options in Rome?
383,Should I order a bottle of wine or a glass when in Rome?
383,How much does a bottle of wine typically cost in Rome?
383,What are the two types of water I can order in Roman restaurants?
383,Are house wines in Rome usually good and affordable?
383,Are touristy places in Rome an exception to the wine pricing rule?
384,Which district should I go to if I'm interested in visiting multiple art museums?
384,What is the name of the museum that was previously a private art collection of the Borghese family?
384,Where can I find the world's largest collection of Etruscan art?
384,"Which museum in Rome features works by famous artists like Cézanne, Degas, Monet and Van Gogh?"
384,What is the name of the gardens around which several art museums are located?
385,What does the text suggest doing with kids when planning extensive sightseeing in Rome?
385,How do children usually feel when taken on long tours in Rome?
385,Why are push chairs or buggies not recommended in Rome?
385,What is the advised approach for families planning activities in Rome?
385,What could be the outcome if families try to do too much sightseeing with kids in Rome?
386,What can I do in Rome if I have a lot of free time and I'm interested in museums?
386,Is there a museum in Rome that focuses on musical instruments?
386,Which museum in Rome covers the topic of the city's liberation from German occupation during World War II?
386,In which part of Rome is the Museum of the Walls located?
386,"If I'm exploring the Esquilino-San Giovanni area, is there a museum related to Rome's World War II history that I can visit?"
387,Where should I avoid shopping for souvenirs in Rome?
387,What are the better alternatives to museums for buying gifts in Rome?
387,Why should I avoid museum gift shops for purchasing souvenirs in Rome?
387,Where can I find reasonably priced souvenirs in Rome?
387,Are the items in museum gift shops more expensive than those in street stalls in Rome?
388,How many shops are there in Euroma2 shopping mall?
388,Which Metro line should I take to reach EUR Palasport station from Termini?
388,Is there a bus service available from EUR Palasport station to Euroma2 shopping mall?
388,What kind of amenities can I expect to find in Euroma2 besides shops and restaurants?
388,Which district is the Euroma2 shopping mall located near?
389,Does the Roma Pass cover entry to the Colosseum?
389,For how many days is the Roma Pass valid?
389,Does the Roma Pass include access to public transportation?
389,What is the cost of the Roma Pass in August 2024?
389,Can I use the Roma Pass to visit the catacombs?
390,Which two saints are credited with founding the church in Rome according to Catholic tradition?
390,"How many major churches, or basilicas, were there in Rome by the IVth Century?"
390,What are the names of the four major churches of Rome mentioned in the text?
390,Which church was replaced when the Sanctuary of Divino Amore was inserted as one of the seven pilgrimage sites during the Great Jubilee in 2000?
