id,city,question
b193b604,London,Which famous street is in the Soho district?
b193b604,London,What kind of venues are abundant in Soho?
b193b604,London,Is there a notable square in Soho?
b193b604,London,Does Soho have a significant LGBTQ+ area?
b193b604,London,What types of adult-oriented businesses are present in Soho?
c088219c,London,What type of music and clothing can be found in Soho?
c088219c,London,Which historic music shop is located in Soho?
c088219c,London,What is the name of the tube station near Soho's shopping area?
c088219c,London,Is Chappell of Bond Street currently located in Soho?
c088219c,London,What kind of shopping experience does Soho offer to visitors?
b53fec8a,London,What type of lodging can be cost-effective for group travel in London?
b53fec8a,London,Are apartment-hotels a good option for groups visiting London?
b53fec8a,London,Can apartment-hotels in London offer better quality than traditional hotels?
b53fec8a,London,What might be cheaper for individual travelers in a group in London: apartment-hotels or traditional hotels?
b53fec8a,London,Are there accommodations in London that provide good value for group travelers?
65f8f0ee,London,Which regions in London offer better value hotels?
65f8f0ee,London,Are there affordable hotel options in central London?
65f8f0ee,London,Where should I look for budget-friendly accommodations in London?
65f8f0ee,London,Which districts in London are known for good value hotels?
65f8f0ee,London,"If I want to stay centrally, which areas in London offer better value for money?"
41a71eb8,London,What are some notable attractions in South Outer London?
41a71eb8,London,Which suburbs in South Outer London were formerly part of Kent and Surrey?
41a71eb8,London,What kinds of housing can be found in South Outer London?
41a71eb8,London,Can you name some major urban centres in South Outer London?
41a71eb8,London,Is Chessington World of Adventures located in South Outer London?
7c867718,London,What attractions are located in the South Bank district of London?
7c867718,London,Which historical group influenced the location of theatres in South Bank?
7c867718,London,What kinds of activities were banned from the original walled City of London by the Puritans?
7c867718,London,Which famous theatre is located in the South Bank district?
7c867718,London,What is the name of the famous observation deck in the South Bank area of London?
5bddce33,London,What famous palace is located in South Kensington-Chelsea?
5bddce33,London,Which renowned concert hall is situated in South Kensington-Chelsea?
5bddce33,London,Is Hyde Park located in the district of South Kensington-Chelsea?
5bddce33,London,Which well-known street is in the South Kensington-Chelsea area?
5bddce33,London,Are there any notable museums in the South Kensington-Chelsea district?
58c7903d,London,Which park is located in the Southwark-Lewisham area?
58c7903d,London,What is the name of the picture gallery in Southwark-Lewisham?
58c7903d,London,Which museum can be found in Southwark-Lewisham?
58c7903d,London,Is the Southwark-Lewisham area known for its diverse food scene?
58c7903d,London,What type of attractions can be found in the Southwark-Lewisham area?
a956f437,London,What is the category of the activity described in the London section?
a956f437,London,Which city does this 'Splurge' activity refer to?
a956f437,London,Is the 'Splurge' activity related to dining or entertainment?
a956f437,London,What specific aspect of travel is highlighted in the London 'Eat' section?
a956f437,London,Does the text mention any budget-friendly options in London?
a324695b,London,What makes St James's Park ideal for visitors?
a324695b,London,Is St. James's Park a good place for a leisurely walk?
a324695b,London,Which famous landmark is directly west of St. James's Park?
a324695b,London,What can be found to the east of St. James's Park?
a324695b,London,Is St James's Park suitable for having a picnic?
2a7fdbd4,London,Who was the architect of St Paul's Cathedral?
2a7fdbd4,London,What significant event led to the construction of St Paul's Cathedral?
2a7fdbd4,London,What is the 'Whispering Gallery' known for in St Paul's Cathedral?
2a7fdbd4,London,What can visitors see from the viewing area of St Paul's Cathedral?
2a7fdbd4,London,Which underground station is closest to St Paul's Cathedral?
7fd35cb0,London,Is street gang culture an issue in London?
7fd35cb0,London,Are tourists typically targets of violent crime in London?
7fd35cb0,London,Should I be more cautious in certain areas of London?
7fd35cb0,London,Are outer suburbs of London particularly notable for needing vigilance?
7fd35cb0,London,Who are the most likely victims of violent crime in London?
20fea496,London,Which tube station is closest to Tate Britain?
20fea496,London,Is Tate Britain a museum or a gallery?
20fea496,London,What is the specific attraction mentioned for London's See category?
20fea496,London,Which part of London's attractions does Tate Britain belong to?
20fea496,London,What is the name of the museum/gallery near Pimlico tube station?
c689825d,London,Which tube stations are closest to the Tate Modern?
c689825d,London,Is the Tate Modern located in London?
c689825d,London,What type of attraction is the Tate Modern?
c689825d,London,Can I access the Tate Modern from Southwark station?
c689825d,London,Is Blackfriars a relevant tube stop for visiting the Tate Modern?
b428c7a3,London,What's the variety of products like in airport tax-free shops compared to London?
b428c7a3,London,How do prices in airport tax-free shops compare to those in London?
b428c7a3,London,Do tax-free shops at airports close earlier than expected?
b428c7a3,London,Where can I find information on shops at the airport for planning my tax-free shopping?
b428c7a3,London,What should I consider regarding closing times when shopping at the airport in the evening?
446f603c,London,Which day are the breweries on Bermondsey Beer Mile typically open?
446f603c,London,What are some of the notable breweries on the Bermondsey Beer Mile?
446f603c,London,Where are the breweries on Bermondsey Beer Mile located?
446f603c,London,What is the approximate price of a half pint of beer at the breweries on Bermondsey Beer Mile?
446f603c,London,What is the Bermondsey Beer Mile known for?
554c0de0,London,Which city is being described in this text?
554c0de0,London,What is the nickname given to the parks in this city?
554c0de0,London,Name three parks mentioned in the text.
554c0de0,London,What were most of the larger parks originally used for?
554c0de0,London,Who owns most of the larger parks in this city?
938fd3af,London,Which days are Camden's clubs typically closed or empty?
938fd3af,London,What types of music are prominent in Brixton's venues?
938fd3af,London,Which famous club in Camden is known for its Friday nights?
938fd3af,London,What genres of music can you expect to hear in Camden's clubs?
938fd3af,London,"What other areas in South London, besides Brixton, offer music venues?"
dd3168f3,London,Why are hotels in the City and Canary Wharf cheaper on weekends?
dd3168f3,London,What is a benefit of booking a hotel in the City or Canary Wharf for the weekend?
dd3168f3,London,What does the City of London feel like on weekends?
dd3168f3,London,Which types of establishments might be closed in the City on weekends?
dd3168f3,London,Which areas in the City might have more open places on weekends?
ae52af02,London,"What type of music can I expect to hear in the clubs around Farringdon, Hoxton, and Shoreditch?"
ae52af02,London,Which famous club is located in the Farringdon/Hoxton/Shoreditch area?
ae52af02,London,What kind of crowd does the Farringdon/Hoxton/Shoreditch club scene attract?
ae52af02,London,Can you name a popular club near Elephant and Castle that plays electronic music?
ae52af02,London,What unique venues host club nights in London besides regular clubs?
cf9a87d1,London,What is the nearest DLR station to the Royal Museums Greenwich?
cf9a87d1,London,Which famous ship can be found at the Royal Museums Greenwich?
cf9a87d1,London,Is the Royal Observatory part of the Royal Museums Greenwich?
cf9a87d1,London,Are the National Maritime Museum and Royal Observatory in the same complex?
cf9a87d1,London,Does the Royal Museums Greenwich complex include the Cutty Sark ship?
54d64237,London,What is the name of the tallest building in the UK located in South Bank?
54d64237,London,On which floor is the public viewing deck of the triangular skyscraper?
54d64237,London,How can I purchase tickets for the viewing deck of this famous landmark?
54d64237,London,Which luxury hotel is situated within the futuristic skyscraper?
54d64237,London,What is the nearest tube station to the tallest building in the UK?
b4cd3a37,London,Where can I find a market for a casual and budget-friendly meal in London?
b4cd3a37,London,Which famous market is located on the South Bank in London?
b4cd3a37,London,What specific dish is Kappacasein Dairy known for at Borough Market?
b4cd3a37,London,Which renowned food critics have praised the grilled cheese at Kappacasein Dairy?
b4cd3a37,London,What kind of products can be found at Borough Market besides food stalls?
1227177c,London,What is the informal name of the skyscraper located at 20 Fenchurch Street in London?
1227177c,London,Is there a charge to enter the rooftop garden at the Walkie-Talkie building?
1227177c,London,Which tube station is closest to the Walkie-Talkie building?
1227177c,London,"Why is it recommended to book early for a visit to the Walkie-Talkie's rooftop garden, especially during summer?"
1227177c,London,What can visitors see from the rooftop garden at the Walkie-Talkie building?
f9ad8b28,London,Which part of London has the more upscale nightclubs?
f9ad8b28,London,What kind of crowd is typically drawn to the nightclubs in the Mayfair area?
f9ad8b28,London,What's the typical price range for drinks in Mayfair's nightclubs?
f9ad8b28,London,What type of music is commonly played in Mayfair's nightclubs?
f9ad8b28,London,Name a few of the notable nightclubs located in Mayfair.
6f45c8f0,London,How much time should I allocate per Tube stop when travelling near central London?
6f45c8f0,London,What is the estimated time for changing lines on the London Underground?
6f45c8f0,London, Which transport hub stations in London have many nearby hotels?
6f45c8f0,London,"When considering hotels further out from central London, what should I check for in relation to the Tube?"
6f45c8f0,London,What is the approximate total journey time if my trip involves a walk at each end and multiple Tube stops?
229a419e,London,What is the primary issue in London related to safety?
229a419e,London,When is drunken behaviour most likely to occur in London?
229a419e,London,How should you respond if harassed in London?
229a419e,London,Which areas in London are known for being trouble spots due to drinking?
229a419e,London,What kinds of behaviour can be expected around popular drinking locations in London?
054d85ad,London,What was the original extent of London?
054d85ad,London,Which historic city is now known as 'The City'?
054d85ad,London,What does 'Greater London' refer to?
054d85ad,London,What happened to the county of Middlesex as London grew?
054d85ad,London,"Despite its dense population, what kind of spaces does London retain?"
6128c4a6,London,Which area is considered the main hub of London's gay scene?
6128c4a6,London,What is the emerging area for gay venues in London?
6128c4a6,London,Which areas in London typically have bars with a mixed clientele?
6128c4a6,London,What can I do to find out about events happening during my visit?
6128c4a6,London,Is it common for straight bars to have a mixed clientele in London?
c285106d,London,What types of crime have been targeted by London police in retail areas?
c285106d,London,Who have the police collaborated with to reduce theft and pickpocketing in London?
c285106d,London,How does the level of pickpocketing in London compare to other major European cities?
c285106d,London,What are the recommended precautions for tourists to secure their valuables in London?
c285106d,London,Which specific areas in London have seen improvements in theft and pickpocketing rates?
e2fcfe47,London,Are there hostels located all across London?
e2fcfe47,London,Can I find independent hostels in London?
e2fcfe47,London,Will I find hostel information in the district-specific guides?
e2fcfe47,London,Are hostels in London only found in specific areas?
e2fcfe47,London,Do the district articles include listings for independent hostels?
f43ec441,London,What type of room is used for the price ranges in this London sleep guide?
f43ec441,London,Are the price ranges in this guide for single rooms?
f43ec441,London,What is the guide discussing the prices of in the 'Sleep' section for London?
f43ec441,London,Are the prices listed for luxury suites in this guide?
f43ec441,London,Is the accommodation pricing information for shared dormitories?
7bd55d77,London,What is the criteria used for determining the price ranges on this page?
7bd55d77,London,Does the price range include a drink with the meal?
7bd55d77,London,Are the prices listed for a single person's meal?
7bd55d77,London,What kind of drink is included in the price range?
7bd55d77,London,Are the prices listed typical for a meal in London?
d8b31d90,London,When do London's major sales events occur?
d8b31d90,London,What kind of discounts can be expected during London's major sales events?
d8b31d90,London,Which district is the main shopping area in Central London?
d8b31d90,London,What are the names of the key streets in the West End shopping district?
d8b31d90,London,Which day of the week do many West End stores close later than usual?
c1d224fb,London,What is a common scam to be aware of when buying tickets at London train stations?
c1d224fb,London,How does the ticket machine scam in London typically unfold?
c1d224fb,London,What should you say if someone tries to help you buy a ticket at a London train station?
c1d224fb,London,At what point in the ticket buying process do scammers usually make their move?
c1d224fb,London,What is the main goal of scammers who approach you at ticket machines in London?
47b3e234,London,Should I leave a tip when there's already a service charge added to the bill?
47b3e234,London,What's the usual percentage to tip for table service in London?
47b3e234,London,Is it customary to tip for counter service?
47b3e234,London,Are taxes included in the meal prices in London?
47b3e234,London,What percentage of service fee might be included in the bill?
ab52e6d2,London,What should I do if I see tissue sellers on trains in London?
ab52e6d2,London,Who benefits from the tissue selling scam on London trains?
ab52e6d2,London,How can I report tissue sellers on trains if I'm above ground in London?
ab52e6d2,London,What is the intention behind the tissue selling scam on London trains?
ab52e6d2,London,What should I avoid doing when encountering tissue sellers on London trains?
fef85828,London,Which areas in London are known for authentic Indian food?
fef85828,London,Can I find South Indian 'tiffin' items in any of these London areas?
fef85828,London,What kind of South Indian dishes are commonly served in these parts of London?
fef85828,London,Is Wembley a good place to find cheap Indian eateries?
fef85828,London,Are there specific London neighbourhoods known for serving hot pongal?
88851f53,London,Which famous street in London is known for its high-end designer interior stores?
88851f53,London,Can I find the store Heals on Tottenham Court Road?
88851f53,London,Which tube stations are closest to Tottenham Court Road for shopping?
88851f53,London,Is Goodge Street tube station near the designer interior stores on Tottenham Court Road?
88851f53,London,What kind of stores can I expect to find on Tottenham Court Road?
ea4f0c59,London,Which century is Tower Bridge from?
ea4f0c59,London,What is the name of the exhibition that allows access to the interior of Tower Bridge?
ea4f0c59,London,Can I buy tickets for the Tower Bridge Exhibition online?
ea4f0c59,London,Which tube station is closest to Tower Bridge?
ea4f0c59,London,What is the notable feature of Tower Bridge's design?
90dd532d,London,What river is the Tower of London situated next to?
90dd532d,London,How old is the Tower of London?
90dd532d,London,What is the nearest tube station to the Tower of London?
90dd532d,London,What are the guards of the Tower of London commonly known as?
90dd532d,London,What special tours are sometimes available at the Tower of London for those interested in the paranormal?
3607768d,London,What is the name of the column located in Trafalgar Square?
3607768d,London,What has been used to deter pigeons from Trafalgar Square?
3607768d,London,What is the name of the plinth that has displayed artworks since 1999?
3607768d,London,Which famous gallery is near Trafalgar Square?
3607768d,London,Which tube station is closest to Trafalgar Square?
20c985ca,London,Who created the list of itineraries for tourists?
20c985ca,London,What types of attractions are included in the itineraries?
20c985ca,London, Which company is mentioned in the text?
20c985ca,London,What is the primary purpose of the itineraries?
20c985ca,London,What kind of networks are used for the itineraries?
04ee3f7a,London,Which website offers home-swapping services in London?
04ee3f7a,London,What type of services are included in high-end homestays in London?
04ee3f7a,London,What should homeowners provide to guests to ensure a smooth stay?
04ee3f7a,London,What precaution should both guests and homeowners take during homestays?
04ee3f7a,London,What advantage does alternative accommodation offer for experiencing London?
0a9be487,London,Which part of a night bus is usually safer to travel on in London?
0a9be487,London,Who is more likely to be around you on the lower deck of a London night bus?
0a9be487,London,Who can see you better when you sit on the lower deck of a London night bus?
0a9be487,London,Is it generally safer to be on the upper or lower deck of a London night bus at night?
0a9be487,London,What is mentioned as a safety advantage of sitting on the lower deck of a London night bus?
a510f5c9,London,Where was Young's brewery originally founded?
a510f5c9,London,Which well-known pub operated by Young's offers a great view of the River Thames?
a510f5c9,London,What year was Fullers brewery established?
a510f5c9,London,What is the name of Fuller's flagship beer?
a510f5c9,London,Which dark style beer originated in London during the 18th century?
c4d0ae05,London,What is the maximum budget mentioned for accommodation in London?
c4d0ae05,London,Is there a specific price range suggested for sleeping arrangements in London?
c4d0ae05,London,What is the upper limit for the accommodation budget in the provided London travel guide?
c4d0ae05,London,Does the London travel guide suggest a budget under a certain amount for sleep?
c4d0ae05,London,What is the recommended budget for accommodation according to the London travel text?
750da2a2,London,What's the typical cut-off time for pubs serving breakfast?
750da2a2,London,What is the price range for a 'meal deal' at supermarket chains?
750da2a2,London,What is the colloquial term for backstreet cafes serving all-day breakfast?
750da2a2,London,What's usually included in a breakfast from a pub or cafeteria for up to £6?
750da2a2,London,Are 'greasy spoons' limited to serving breakfast only until a certain time?
33362113,London,Which street in London is known for having many highly-rated restaurants?
33362113,London,What type of crowd typically frequents the restaurants on this street?
33362113,London,Which two tube stations are closest to Upper Street?
33362113,London,Is Upper Street in the Islington area?
33362113,London,Is Angel a nearby tube station to Upper Street?
72a039bb,London,Which tube station is closest to the Victoria and Albert Museum?
72a039bb,London,Is the Victoria and Albert Museum located in London?
72a039bb,London,What type of attraction is the Victoria and Albert Museum?
72a039bb,London,Should I visit the Victoria and Albert Museum if I'm interested in cultural exhibits?
72a039bb,London,In which section of the travel guide can I find information about the Victoria and Albert Museum?
1db374f2,London,What is the name of the activity mentioned in the 'See' section for London?
1db374f2,London,Is the London Wall a place to go for a stroll?
1db374f2,London,Does the itinerary involve walking?
1db374f2,London,Which historic structure can I walk along in London?
1db374f2,London,Is the London Wall part of the suggested sightseeing activities?
5fef604d,London,Which tube station is closest to the Wallace Collection?
5fef604d,London,Is the Wallace Collection a museum in London?
5fef604d,London,Can I find the Wallace Collection in the Museums and Galleries section of London's attractions?
5fef604d,London,What is the name of the museum that is near the Marble Arch tube station?
5fef604d,London,Is the Wallace Collection located in London?
cb33152c,London,Which famous power station is located in Wandsworth?
cb33152c,London,What is the large green space called in the Wandsworth district?
cb33152c,London,What is the well-known park near the Thames in Wandsworth?
cb33152c,London,What nature reserve can be found in Wandsworth?
cb33152c,London,Which areas have dense housing in Wandsworth?
af481b36,London,Which street in Soho is known for its numerous cafes and restaurants?
af481b36,London,What type of establishments can be found on Wardour Street in Soho?
af481b36,London,Which London Underground station is closest to Wardour Street in Soho?
af481b36,London,Is Wardour Street known for its dining options?
af481b36,London,What neighborhood is Wardour Street located in?
7c36676c,London,Which famous airport is located in West London?
7c36676c,London,What is the name of the museum in West London that focuses on music?
7c36676c,London,Which historical house can be found in West London?
7c36676c,London,What is the other park in West London besides Osterley?
7c36676c,London,Which county does West London mostly take in? 
811129ad,London,Which tube station is closest to Westfield London in Shepherd's Bush?
811129ad,London,What are the two best ways to get to Westfield London using public transport?
811129ad,London,Is there parking available at Westfield London in Shepherd's Bush?
811129ad,London,How does Westfield London rank in size among shopping malls in Greater London?
811129ad,London,Which area of London is Westfield London located in?
4f98b600,London,Which shopping mall is near Queen Elizabeth Olympic Park?
4f98b600,London,Is there parking available at Westfield Stratford City?
4f98b600,London,What major road is close to Westfield Stratford City?
4f98b600,London,Which public transport options are available to reach Westfield Stratford City?
4f98b600,London,Can I park at Westfield Stratford City to visit the Olympic Park?
53b10e97,London,Which royal residence is located in Westminster?
53b10e97,London,What are the two royal parks in Westminster where I can relax?
53b10e97,London,Which famous art gallery is situated in Westminster?
53b10e97,London,Where is the British Parliament located?
53b10e97,London,Which two major religious buildings can be found in Westminster?
255df7b0,London,Which city does the Westminster area belong to?
255df7b0,London,What kind of accommodations are common near Victoria railway station in the Pimlico area?
255df7b0,London,Which specific area near Victoria railway station has many small B&Bs?
255df7b0,London,What is the name of the railway station near the mentioned B&Bs?
255df7b0,London,Which section of travel information is being described in the text?
c0ffbbe8,London,Where can I find high-quality men's shirts in London?
c0ffbbe8,London,What is the nearest tube station to Jermyn Street?
c0ffbbe8,London,Which street is famous for men's bespoke tailors in London?
c0ffbbe8,London,Can you name a few prestigious tailors on Savile Row?
c0ffbbe8,London,Is Westminster a good area for men's clothing shopping in London?
30ee4034,London,When was Queen Elizabeth II crowned at Westminster Abbey?
30ee4034,London,What is the common name for the Elizabeth Tower?
30ee4034,London,During which months are tours of the Palace of Westminster available?
30ee4034,London,What can visitors do at the Palace of Westminster when Parliament is in session?
30ee4034,London,What dining options are available at Westminster Abbey?
ac160c69,London,What is the entry fee for Westminster Abbey for an adult?
ac160c69,London,How much does an adult ticket to the Tower cost if purchased online?
ac160c69,London,How many attractions does the London Pass provide access to?
ac160c69,London,What is the cost of a one-day London Pass for an adult?
ac160c69,London,"According to the text, which two attractions are mentioned as being accessible with the London Pass?"
a0bdbbd1,London,What type of dining experience can I expect in areas where mostly locals eat in London?
a0bdbbd1,London,Which part of London should I avoid if I want a less crowded eating experience?
a0bdbbd1,London,What is the best time to visit the local dining areas in London?
a0bdbbd1,London,Will I find many restaurants and cafes in central London?
a0bdbbd1,London,Are there specific areas in London where I can find more locals than tourists for dining?
e8412a21,London,What famous tennis event is held in Wimbledon?
e8412a21,London,Which theatre can be found in Wimbledon?
e8412a21,London,Is there a museum dedicated to tennis in Wimbledon?
e8412a21,London,What large open space is associated with Wimbledon?
e8412a21,London,What is the full name of the tennis club in Wimbledon?
580449d3,London,How many Davys wine bars are there in central London?
580449d3,London,Which year was the company that owns Davys wine bars established?
580449d3,London,Which two wine bars in Smithfield are mentioned as notable?
580449d3,London,Where can one go for an upscale wine tasting experience in London?
580449d3,London,What is notable about the price of the tour at Vinopolis?
7b2babde,London,Do most bars in London typically have a cocktail menu?
7b2babde,London,Are there any bars in London that specialize in cocktails?
7b2babde,London,Is it common for London bars to serve cocktails?
7b2babde,London,Can I expect to find a cocktail menu in most active bars in London?
7b2babde,London,Are there bars in London that focus specifically on cocktail offerings?
63e4c41c,London,What is the typical price range for tourist accommodation in London per person per night?
63e4c41c,London,What is the average price range for a two or three-star hotel in central London per night?
63e4c41c,London,What kind of discounts can be expected when booking chain hotels in advance?
63e4c41c,London,What is the drawback of booking chain hotels in advance at a discounted rate?
63e4c41c,London,Which part of London is the most expensive to stay in?
e7df2618,London,What is the name of the magazine that covers the London gay scene?
e7df2618,London,How often is the magazine that lists London gay nightlife published?
e7df2618,London,Is the nightlife information from this magazine available online?
e7df2618,London,What is the website of the magazine that provides listings for the London gay scene?
e7df2618,London,In what formats are the night by night listings of London's gay scene available?
e33be799,London,What is the approximate cost for lunch menus at some higher-end French restaurants in London?
e33be799,London,Are there any Mediterranean restaurants in London offering affordable lunch menus?
e33be799,London,Can I find international restaurants with cheaper lunch options in London?
e33be799,London,What kind of deals can I expect for lunch at more expensive restaurants in London?
e33be799,London,Is it possible to get a three-course lunch menu at some pricier restaurants in London for around £15?
81baa8f0,London,What is the city mentioned in the travel text?
81baa8f0,London,Which category of activities is the text referring to?
81baa8f0,London,What is the price range mentioned in the text?
81baa8f0,London,Is there a specific subcategory mentioned for the eating options?
81baa8f0,London,What is the upper limit of the price range mentioned?
54715d7f,London,What kind of meal can I expect to have in London with a budget of £25?
54715d7f,London,Will I be able to afford a trip on the tube after dining out with a £25 budget?
54715d7f,London,What is the typical price range for a modest restaurant meal with wine in London?
54715d7f,London,Can I expect to have wine with my meal at a modest restaurant in London for under £25?
54715d7f,London,Are there many restaurants in London that offer meals with wine for around £25?
f2ed0b7f,London,Which famous chefs might own some of London's finer restaurants?
f2ed0b7f,London,Is it necessary to book these high-end restaurants in advance?
f2ed0b7f,London,Will these upscale restaurants typically have a dress code?
f2ed0b7f,London,What is the name of the oldest restaurant in London?
f2ed0b7f,London,Which area of London is Rules restaurant located in?
df49adbf,London,Are £50 notes commonly accepted in London shops?
df49adbf,London,What denominations should I request when exchanging money in London?
df49adbf,London,Is it likely that local shops in London will accept £50 notes?
df49adbf,London,Which bank notes are recommended for daily use in London?
df49adbf,London,Is there a guide available for understanding bank notes in London?
58aa3b6c,London,What is the minimum budget I should have for dining in London?
58aa3b6c,London,Does the text suggest any affordable dining options in London?
58aa3b6c,London,Will I find places to eat in London if I have more than £50?
58aa3b6c,London,Is London more expensive for dining compared to other cities based on this text?
58aa3b6c,London,What is the expected price range for eating out in London according to this information?
e32c89fa,London,What price range should I expect for a good pub meal and drink in London?
e32c89fa,London,What types of buffets can I find in London within a £6–10 range?
e32c89fa,London,Are there any special offers like 'buy-one-get-one-free' in London pubs?
e32c89fa,London,Can I use the 'buy-one-get-one-free' offer for two main dishes for myself?
e32c89fa,London,Is it possible to bring a friend to share the 'buy-one-get-one-free' offer at London pubs?
2ec8f481,London,What is the lower end of the accommodation price range in London?
2ec8f481,London,What is the higher end of the accommodation cost in London?
2ec8f481,London,Is the accommodation price in London under £70?
2ec8f481,London,Does the accommodation cost in London go above £140?
2ec8f481,London,What is the approximate range for accommodation prices in London?
c49bdbfb,London,What kind of meal can I typically get in London for around £8?
c49bdbfb,London,Which type of restaurants in London often offer all-you-can-eat buffets for around £8?
c49bdbfb,London,Where are these all-you-can-eat buffet restaurants usually located in London?
c49bdbfb,London,Are there many takeaway options in London?
c49bdbfb,London,Should I check with my hotel before ordering takeaway food in London?
81969718,London,Who is the author of 'Sweeney Todd' mentioned in the London guide?
81969718,London,Which famous composer is referenced in the London travel text?
81969718,London,What musical work by Stephen Sondheim is mentioned in the London guide?
81969718,London,"In the London travel section, what is the name of the play mentioned?"
81969718,London,Which renowned playwright is noted in the London travel information?
cc7e1a10,London,What city is being described in this travel text?
cc7e1a10,London,Which section of the travel guide does this information belong to?
cc7e1a10,London,Is there a specific subsection mentioned for this part of the guide?
cc7e1a10,London,What is the exact text provided for this entry?
cc7e1a10,London,How many characters long is the text provided for this entry?
fc816b41,London,What city is being referred to in the travel text?
fc816b41,London,Which section of the travel guide is this text from?
fc816b41,London,Is there a specific subsection mentioned in the text?
fc816b41,London,Does the text provide details about activities to do in London?
fc816b41,London,Is there any specific information given about sights to see in London?
ef3151fe,Rome,How much does a 48-hour Roma Pass cost in August 2024?
ef3151fe,Rome,How many days is the 48-hour Roma Pass valid for?
ef3151fe,Rome,What is the benefit of the 48-hour Roma Pass for the first museum or archaeological site visit?
ef3151fe,Rome,Is the 48-hour Roma Pass valid for more than one day?
ef3151fe,Rome,Does the 48-hour Roma Pass offer free entry to more than one museum or archaeological site?
0b81eda0,Rome,What kind of uniform does Guardia di Finanza wear?
0b81eda0,Rome,What do the scammers posing as police usually ask to see?
0b81eda0,Rome,What should I ask to deter scammers posing as plainclothes police?
0b81eda0,Rome,What is the supposed reason the scammers give for checking your money?
0b81eda0,Rome,What is the primary role of Guardia di Finanza?
7326bd5e,Rome,What is the typical cost of a pint of beer in Rome's pubs?
7326bd5e,Rome,How much does it usually cost to enter a disco in Rome?
7326bd5e,Rome,Does the entrance fee for discos in Rome include any drinks?
7326bd5e,Rome,What is the average price of drinks in Rome's discos?
7326bd5e,Rome,Who would likely pay more for drinks: someone in a pub or someone in a disco in Rome?
67928cb4,Rome,Is the Sistine Chapel part of the Vatican Museum?
67928cb4,Rome,Are the rooms painted by Raphael on the way to the Sistine Chapel?
67928cb4,Rome,Does the Vatican Museum have an Egyptian collection?
67928cb4,Rome,Is there a painting by Leonardo da Vinci in the Pinacoteca of the Vatican Museum?
67928cb4,Rome,Are there works by Caravaggio in the Vatican Museum?
6b67fccb,Rome,What type of meat is used in the dish 'Abbacchio a scottadito'?
6b67fccb,Rome,Is 'Abbacchio a scottadito' a popular lamb dish?
6b67fccb,Rome,Which part of the lamb is used in 'Abbacchio a scottadito'?
6b67fccb,Rome,Is 'Abbacchio a scottadito' typically served as lamb chops?
6b67fccb,Rome,Does the dish 'Abbacchio a scottadito' involve cooking lamb?
19d7b92f,Rome,Which English pub is located near Piazza Navona on Via Vittorio Emanuele?
19d7b92f,Rome,What kind of music is played at the Bulldog's Inn English pub?
19d7b92f,Rome,Which area near Campo dei Fiori is known for crowded pubs but also for serious fights?
19d7b92f,Rome,What is the name of the place to visit on Via del Fico?
19d7b92f,Rome,Which Irish pub is situated in Via del Governo Vecchio?
8d2cd162,Rome,What method do thieves on mopeds use to steal handbags?
8d2cd162,Rome,What trick do pickpockets use to distract their victims in Rome?
8d2cd162,Rome,How do groups of beggar kids operate to pick pockets?
8d2cd162,Rome,What is the advised response to someone invading your personal space in Rome?
8d2cd162,Rome,"According to a frequent traveller, what is the preferred attitude to have regarding rudeness and theft in Rome?"
4a1e5ff9,Rome,Which hill offers a great viewpoint overlooking the Vatican?
4a1e5ff9,Rome,What is the name of the hill that provides excellent views of Rome and overlooks Trastevere?
4a1e5ff9,Rome,Who should visit the Pincio if they want to see the Vatican from a distance?
4a1e5ff9,Rome,Which hill is located to the north of Rome?
4a1e5ff9,Rome,"If I want to enjoy good views of the Vatican, which hill on the edge of the Borghese Gardens should I visit?"
5874c88b,Rome,How many attractions can I skip the line for with the Roma Pass?
5874c88b,Rome,Does the Roma Pass help avoid long waits at popular sites like the Colosseum?
5874c88b,Rome,What is the approximate wait time at the Colosseum without the Roma Pass?
5874c88b,Rome,Is the queue skipping benefit available for all attractions with the Roma Pass?
5874c88b,Rome,How many free entries does the Roma Pass provide?
a1885433,Rome,Where in Rome are tourists often approached by bracelet scammers?
a1885433,Rome,How much do the scammers typically demand for each bracelet?
a1885433,Rome,What should I do if a scammer tries to take my hand?
a1885433,Rome,What's a good strategy to minimize losses if I'm forced to pay for a scam bracelet?
a1885433,Rome,Why might it be unwise to refuse payment if I'm caught in the bracelet scam?
0e1589dc,Rome,Is there a Ferris wheel in Rome that is currently operating?
0e1589dc,Rome,When did the Lunapark at EUR close?
0e1589dc,Rome,Is Rome lacking in attractions specifically for children?
0e1589dc,Rome,Are there alternative ways to entertain kids in Rome besides major attractions?
0e1589dc,Rome,What part of the city was Lunapark located in?
322d374b,Rome,Which famous fashion street in Rome is comparable to Fifth Avenue in New York City?
322d374b,Rome,Can I find a Gucci store on Via Condotti?
322d374b,Rome,Are there any high fashion boutiques near Via Condotti?
322d374b,Rome,Is there a place to buy jewellery on or around Via Condotti?
322d374b,Rome,Can I find luxury brands like Prada in the areas surrounding Via Condotti?
a013680b,Rome,Which neighborhoods are mentioned in the sleep section for Rome?
a013680b,Rome,Is Testaccio mentioned as a place to stay in Rome?
a013680b,Rome,Does the sleep section for Rome suggest staying in Aventino?
a013680b,Rome,Are there two neighborhoods listed in the sleep section for Rome?
a013680b,Rome,Is the area of Aventino-Testaccio mentioned for accommodations in Rome?
